,ID,precipitation,temperature,elevation,evi,lai,ndvi,slope,TPI,wetness.twi,ruggedness.TRI,BK1000,Geology,Landuse,Bezirk,x,y,PROBEN_ID,BODENTYP,BODENART,POT,PUT,sand,silt,clay
3766,7926,724.037780761719,8.26198673248291,409.163513183594,0.370513588190079,1.55462467670441,0.616587102413178,0.0677611604332924,0.663318157196045,6.9427638053894,10.8548336029053,112112,64956,4,85208,646580.394076109,5453937.13817918,B6732AB01500400007,BBn,Sl2,0.0,4.0,80.0,15.0,5.3
3767,8253,687.161193847656,8.45367527008057,358.236907958984,0.363281667232513,1.95077311992645,0.649247288703919,0.0927780345082283,-1.20420598983765,6.36716461181641,15.820897102356,112112,159685,2,85208,646656.017862644,5445579.5417685,B6832AB00004700001,s2.vBBn,St2,0.0,26.0,85.0,9.5,5.8
3772,8630,744.4326171875,8.27665996551514,408.166381835938,0.34952250123024,2.32440376281738,0.71184104681015,0.0551539435982704,-2.17359590530396,6.13016319274902,33.883358001709,142048,123446,4,85208,646686.176508677,5439488.18021276,B6932AB00000200002,YKn,Lt2,0.0,10.0,31.0,43.0,27.0
3780,1459,745.792175292969,8.28186702728272,406.078399658203,0.341597944498062,2.35204339027405,0.72207373380661,0.0087222345173358,-2.44904398918152,6.25244760513306,36.5694732666016,142048,123446,4,85208,646787.660450891,5439452.17502708,B6932AB00002500003,YKn,Ls2,0.0,4.0,36.2,42.6,21.2
3781,1460,745.792175292969,8.28186702728272,406.078399658203,0.341597944498062,2.35204339027405,0.72207373380661,0.0087222345173358,-2.44904398918152,6.25244760513306,36.5694732666016,142048,123446,4,85208,646787.660450891,5439452.17502708,B6932AB00002500004,YKn,Lt2,4.0,20.0,26.2,45.1,28.7
3799,8380,882.93408203125,7.50283670425415,518.900024414063,0.394393682479858,2.70431423187256,0.672227621078491,0.0140629289671779,2.72420477867126,6.50762224197388,10.2697830200195,143840,87132,3,86174,646853.321298455,5528237.72582878,B6132AB00003100003,BBn,Lu,0.0,12.0,21.0,61.0,18.0
3803,2721,708.541625976563,8.47928047180176,333.890319824219,0.392087936401367,1.57809317111969,0.582838296890259,0.13814614713192,0.591639161109924,4.90998697280884,16.4924030303955,142048,114554,2,86174,646925.621359825,5520435.8754323,B6132AB00002100001,vLL-SS,Ut3,0.0,25.0,12.7,73.6,13.7
3807,5354,749.349243164063,8.06242656707764,324.651977539063,0.376602530479431,1.45933938026428,0.571015954017639,0.020699318498373,-2.52980303764343,7.54984474182129,30.3383445739746,143840,123446,2,86174,646991.472219356,5548735.81502621,B5932AB00001600001,GG-BB,Uls,0.0,25.0,21.0,62.9,16.1
3818,681,683.446472167969,8.49359607696533,387.484893798828,0.317878812551498,2.03796434402466,0.656109035015106,0.086460568010807,-1.00877785682678,6.02960252761841,19.5266590118408,112112,123446,4,85208,647129.706651014,5442437.45852582,B6832AB00000300005,p2BBn,Ss,2.0,20.0,90.6,5.5,3.9
3823,1372,713.081665039063,8.34140396118164,397.049072265625,0.319806396961212,1.2323385477066,0.532576143741608,0.0187365133315325,0.402861177921295,8.06258487701416,6.87783479690552,112112,64956,1,85208,647174.107028825,5453685.82983539,B6732AB00004800001,vBBn,Sl2,0.0,25.0,78.3,13.9,7.8
3827,8671,750.533508300781,8.21402740478516,456.308013916016,0.331163913011551,1.25871789455414,0.512892544269562,0.0552071295678616,-0.353573471307755,6.9573769569397,9.45424747467041,142048,105051,2,85208,647294.966491537,5437632.18315661,B6932AB00004000001,s2.vRQn,Ls2,0.0,33.0,39.0,40.0,21.0
3828,198,757.253601074219,8.18468952178955,479.292266845703,0.314772754907608,1.37927377223969,0.499633848667145,0.0064047402702271,1.16574263572693,8.08200740814209,10.4868316650391,142048,105051,2,85208,647363.123771179,5438564.42594312,B6932AB00000100001,vSSn,Ut3,2.0,28.0,20.1,66.2,13.7
3839,1491,734.226928710938,8.28328323364258,475.304260253906,0.359723627567291,2.0807785987854,0.68414705991745,0.0404151044785976,1.65649747848511,6.65922069549561,14.2976150512695,142048,105051,4,85208,647440.690818635,5440648.71840367,B6832AB00004400005,SSn,Uls,2.0,40.0,30.9,55.6,13.6
3848,6752,919.025451660156,7.43075561523438,547.049011230469,0.383455067873001,2.63369417190552,0.676778614521027,0.027844900265336,2.89249134063721,7.02972602844238,21.1020908355713,143840,87132,3,86174,647816.841651859,5528888.70869711,B6132AB01500400002,BB-RR,Tu2,0.0,5.0,7.33041031587601,47.3001030679383,45.3694866161857
3849,4554,768.65625,7.87544822692871,432.814025878906,0.316747426986694,1.4133505821228,0.509898841381073,0.146244153380394,2.2287700176239,4.62413024902344,44.6499938964844,143840,87132,2,86174,647817.03442555,5548859.03934858,B5932AB00001100001,vRRn,Tu3,0.0,25.0,6.7,53.4,39.9
3853,3679,897.911987304688,7.28784132003784,544.735961914063,0.317857891321182,1.4798024892807,0.526768982410431,0.0365515351295471,2.64350199699402,6.44434833526611,16.8260173797607,143840,87132,2,86174,648143.879559334,5544209.27578958,B5932AB00000800001,vBB-RR,Lt3,0.0,18.0,8.9,47.4,43.7
3858,6201,807.732360839844,7.63915348052979,480.455017089844,0.388153284788132,2.44182205200195,0.641277134418488,0.0775392949581146,3.43337178230286,5.47927522659302,32.4642639160156,143840,87132,3,86174,648198.16587023,5553567.2737166,B5832AB00004100002,RRn,Tt,0.0,14.0,2.9,28.0,69.0
3873,4709,763.354125976563,7.93913555145264,351.818542480469,0.320634573698044,1.3521112203598,0.522504091262817,0.101434648036957,-1.99929261207581,6.95676803588867,29.0346755981445,143840,123446,7,86174,648664.005678559,5549943.72461499,B5932AB00001200001,RRn,Uls,0.0,30.0,30.0,55.3,14.8
3876,4712,773.47021484375,7.83642148971558,431.799621582031,0.332525223493576,1.38595426082611,0.527474939823151,0.0053911479189992,2.12459778785706,7.81642961502075,33.2507553100586,143840,87132,2,86174,648750.164833897,5550787.71224915,B5932AB00001300002,RRn,Tu2,0.0,15.0,7.7,37.7,54.7
3878,171,735.233032226563,8.25859546661377,476.780548095703,0.354549497365952,2.75834727287293,0.716101169586182,0.0173242259770632,1.64081418514252,7.53124332427979,13.3215427398682,142048,64956,3,85208,648937.939974318,5442509.0827871,B6832AB00000100004,s2BBn,Sl4,2.0,16.0,52.5,31.5,16.1
3887,1365,723.219482421875,8.37839412689209,393.246307373047,0.335302144289017,2.5673189163208,0.734952032566071,0.0115529578179121,0.584229946136475,8.77143573760986,3.96628212928772,112112,64956,4,85208,649014.616870188,5454709.4138899,B6732AB00004600002,BB-PP,Ss,1.0,10.0,93.7,4.6,1.7
3894,6843,845.126098632813,7.70703935623169,410.583770751953,0.381169497966766,2.35261678695679,0.632224380970001,0.195172026753426,-3.33440589904785,5.93482875823975,56.913516998291,143840,114554,7,86174,649051.085650377,5526104.40908083,B6132AB01500500001,RRn,Ls2,0.0,24.0,40.0,42.0,18.0
3897,6202,901.916870117187,7.77312421798706,404.858551025391,0.352478206157684,2.46667289733887,0.655173897743225,0.212062180042267,-1.37455499172211,5.89042711257935,26.2677917480469,112112,148941,4,86174,649239.528189938,5581499.78130044,B5632AB00000200003,BB-PP,Su2,3.5,11.0,77.0,18.0,4.8
3898,6205,901.916870117187,7.77312421798706,404.858551025391,0.352478206157684,2.46667289733887,0.655173897743225,0.212062180042267,-1.37455499172211,5.89042711257935,26.2677917480469,112112,148941,4,86174,649239.528189938,5581499.78130044,B5632AB00000200002,BB-PP,Su2,0.0,3.5,85.0,13.0,2.2
3904,6478,804.5791015625,7.99196815490723,354.936279296875,0.333855718374252,1.28178644180298,0.508446872234345,0.0560721047222614,0.482377231121063,6.9804573059082,10.5497455596924,112112,148941,2,86174,649368.900043247,5573776.08545347,B5732AB00003700001,vSS-BB,Sl2,0.0,31.0,76.0,17.0,6.4
3906,6411,662.341918945313,8.58481121063232,264.241180419922,0.320919245481491,1.72859394550323,0.521474897861481,0.0011321004712954,-1.45156836509705,10.993124961853,0.887329697608948,112112,123446,7,86174,649791.690792345,5558207.23012956,B5832AB00004300001,SS-GG,Lu,0.0,8.0,25.0,50.0,25.0
3912,7479,823.519714355469,7.89741516113281,365.064910888672,0.324691891670227,1.19334757328033,0.504387199878693,0.0408986695110798,0.785620987415314,7.00843238830566,14.3467273712158,112112,148941,2,86174,649828.707206833,5573465.40980855,B5732AB00003200001,vBBn,Sl2,0.0,25.0,79.0,14.0,6.2
3915,1272,719.092224121094,8.23430061340332,294.055541992188,0.299998819828033,2.0810604095459,0.629032671451569,0.103350482881069,-0.924661755561829,5.83354806900024,24.207878112793,112112,306066,3,86174,649842.527659748,5557465.80448805,B5832AB00003100003,BB-SS,Lts,0.0,2.0,34.9,25.8,39.4
3916,1273,719.092224121094,8.23430061340332,294.055541992188,0.299998819828033,2.0810604095459,0.629032671451569,0.103350482881069,-0.924661755561829,5.83354806900024,24.207878112793,112112,306066,3,86174,649842.527659748,5557465.80448805,B5832AB00003100004,BB-SS,Lts,2.0,8.0,30.0,29.3,40.7
3920,7965,904.512634277344,7.30000019073486,546.312255859375,0.298549860715866,1.18077743053436,0.516839027404785,0.0080447243526578,2.19893527030945,8.16310119628906,7.60950183868408,143840,87132,2,86174,650295.081080063,5533739.00038816,B6032AB00000400001,BB\CF,Ut4,0.0,22.0,7.9,72.0,20.0
3925,6436,858.019348144531,7.33613061904907,469.014526367188,0.250541776418686,1.11725270748138,0.387238740921021,0.375697314739227,1.44164800643921,3.87842321395874,44.1858863830566,143840,87132,3,86174,650453.174257003,5549743.44656487,B5932AB00001800002,xRRn,Tu2,0.0,21.0,9.0,44.0,47.0
3928,3674,883.794372558594,7.20640420913696,515.02978515625,0.352292865514755,2.49854278564453,0.682381570339203,0.122509993612766,2.03735852241516,5.6338701248169,11.9624156951904,143840,87132,4,86174,650687.97347505,5548008.77376256,B5932AB00001000002,LLn,Ut4,2.0,24.0,11.7,66.0,22.3
3936,136,693.939086914063,8.6682939529419,337.459686279297,0.375995814800262,2.06975936889648,0.677215039730072,0.0362210422754288,-0.574363589286804,7.5078821182251,11.4529247283936,112112,159685,4,85208,650818.46646544,5459934.12743369,B6732AB00000100005,p3BBn,Ss,2.0,25.0,86.9,5.0,3.4
3943,8248,798.616455078125,8.27422618865967,370.283721923828,0.367050021886826,2.3809175491333,0.65759664773941,0.100852951407433,0.597010314464569,4.75188636779785,35.1962013244629,143840,114554,3,86174,650857.864898646,5515714.21157622,B6232AB01500700001,BBn,Lt2,2.0,18.0,39.0,35.0,26.0
3944,6491,892.727722167969,7.26858377456665,522.304992675781,0.290393531322479,1.45355713367462,0.54844456911087,0.0299217235296965,1.50537836551666,6.5005989074707,13.4834566116333,143840,87132,2,86174,651011.54303576,5541844.84641472,B5932AB00001900001,vCF-RR,Lu,0.0,33.0,20.0,56.0,24.0
3947,3669,874.571472167969,7.32677173614502,516.290100097656,0.316403895616531,1.59933304786682,0.536700010299683,0.0619838871061802,1.54300999641418,7.06290769577026,14.921799659729,143840,87132,2,86174,651060.209014997,5544346.38796774,B5932AB00001400003,BBn,Lu,0.0,8.0,10.6,61.2,28.2
3956,6824,901.734252929688,7.35984802246094,542.956604003906,0.32980278134346,1.27860105037689,0.548050403594971,0.0711788907647133,1.98045289516449,6.48937463760376,13.7637119293213,143840,87132,4,86174,651301.135000599,5533828.37158195,B6032AB00002100002,RRn,Tu3,0.0,20.0,7.3,55.0,38.0
3960,1267,710.525268554688,8.23646545410156,343.272369384766,0.323771357536316,1.40996289253235,0.508751213550568,0.0104332063347101,0.889313995838165,8.57597351074219,11.0382070541382,112112,159685,2,86174,651481.837021124,5557011.4082941,B5832AB00002900001,vSS-BB,Lts,0.0,19.0,40.0,24.9,35.2
3963,6181,819.233703613281,8.46132183074951,363.905914306641,0.347474992275238,1.54726243019104,0.606452643871307,0.0220303293317556,0.698507726192474,8.19223403930664,4.46445417404175,112112,274212,7,86174,651592.924768127,5500550.06677731,B6332AB00001500001,SSn,Ss,0.0,15.0,93.0,3.9,2.8
3967,7572,749.6708984375,8.56017875671387,352.644378662109,0.387965142726898,17.0647373199463,0.648373246192932,0.0514661595225334,1.59483122825623,6.33432149887085,20.2424697875977,142048,105051,3,86174,651596.989829504,5509992.15552632,B6232AB00006600003,p2BB-SS,Uls,3.5,20.0,25.0,60.0,15.0
3968,7575,749.6708984375,8.56017875671387,352.644378662109,0.387965142726898,17.0647373199463,0.648373246192932,0.0514661595225334,1.59483122825623,6.33432149887085,20.2424697875977,142048,105051,3,86174,651596.989829504,5509992.15552632,B6232AB00006600002,p2BB-SS,Uls,0.0,3.5,23.0,64.0,13.0
3971,379,821.340026855469,8.45281505584717,365.001159667969,0.340499728918076,1.455561876297,0.590779721736908,0.0126778958365321,0.7145214676857,8.50365829467773,4.74607181549072,112112,274212,7,86174,651624.092278283,5500521.29220623,B6332AB00000400001,DD-SS,Ss,0.0,13.0,89.0,5.8,3.3
3976,3816,779.729125976563,8.50139236450195,361.470367431641,0.410688698291779,1.74620580673218,0.614142298698425,0.0173242017626762,1.43763434886932,6.83558559417725,12.8058557510376,142048,105051,7,86174,651798.234815443,5505181.16648291,B6332AB00000300001,vDDn,Lt3,0.0,22.0,12.3,45.6,42.1
3981,5314,780.694152832031,7.77412748336792,418.036315917969,0.377120316028595,2.86700224876404,0.728868901729584,0.008273004554212,2.04066944122314,8.19232273101807,9.78472805023193,142048,98443,3,86174,651812.852692002,5554503.10088648,B5832AB00002600007,p3SSn,Uls,4.0,21.0,34.3,52.0,13.7
3983,5316,780.694152832031,7.77412748336792,418.036315917969,0.377120316028595,2.86700224876404,0.728868901729584,0.008273004554212,2.04066944122314,8.19232273101807,9.78472805023193,142048,98443,3,86174,651812.852692002,5554503.10088648,B5832AB00002600005,p3SSn,Slu,0.0,1.5,36.1,48.3,15.7
3985,5318,780.694152832031,7.77412748336792,418.036315917969,0.377120316028595,2.86700224876404,0.728868901729584,0.008273004554212,2.04066944122314,8.19232273101807,9.78472805023193,142048,98443,3,86174,651812.852692002,5554503.10088648,B5832AB00002600006,p3SSn,Uls,1.5,4.0,34.3,51.6,14.2
3987,5307,772.965270996094,8.10037040710449,356.589447021484,0.371637761592865,2.36728835105896,0.698512673377991,0.0989832654595375,0.419318497180939,6.81366586685181,8.70322513580322,142048,98443,4,86174,651981.368922258,5566727.75734852,B5732AB00000100003,p2.s2BBn,Lu,1.0,25.0,24.6,52.5,22.9
3988,3001,875.583557128906,7.44430065155029,513.680358886719,0.283323466777802,1.17209100723267,0.516999006271362,0.0385795272886753,1.15683507919312,7.63352155685425,7.85577011108398,143840,87132,4,86174,652019.976452736,5539381.72352811,B6032AB00000800003,CF-RR,Lt2,0.0,12.0,25.5,45.8,28.8
3994,4537,823.022094726563,8.48494720458984,364.768920898438,0.349949419498444,1.44202291965485,0.545572519302368,0.0060674366541206,0.628348350524902,9.6877555847168,5.21909332275391,142048,105051,7,86174,652102.073057293,5501080.71351888,B6332AB00000100001,vDD-SS,Lt2,0.0,25.0,28.6,37.0,34.5
3999,7921,825.713928222656,8.12337589263916,368.690338134766,0.410815566778183,2.30980277061462,0.658735871315002,0.146300256252289,-1.12476754188538,4.81424283981323,31.9071464538574,143840,114554,7,86174,652250.497818323,5518046.36344415,B6232AB00006500002,s2BB-DD,Lt3,4.0,19.0,29.0,34.0,37.0
4000,7925,825.713928222656,8.12337589263916,368.690338134766,0.410815566778183,2.30980277061462,0.658735871315002,0.146300256252289,-1.12476754188538,4.81424283981323,31.9071464538574,143840,114554,7,86174,652250.497818323,5518046.36344415,B6232AB00006500001,s2BB-DD,Lt2,0.0,4.0,32.0,34.0,34.0
4003,6489,807.871459960938,8.53147220611572,359.226531982422,0.368211001157761,1.51573252677917,0.573492705821991,0.0206629913300276,0.634391605854034,8.68434906005859,12.1018419265747,142048,105051,2,86174,652274.207922425,5501907.1022625,B6332AB00006300001,s2DDn,Ls4,0.0,15.0,58.0,19.0,23.0
4007,1892,770.252258300781,7.82928419113159,389.800048828125,0.367066085338593,2.80631709098816,0.729610800743103,0.114004231989384,1.25321555137634,5.6178092956543,17.0281009674072,142048,98443,4,86174,652360.495706195,5554645.1974396,B5832AB00003900004,p3SSn,Sl4,0.0,2.0,57.7,28.0,14.3
4008,1893,770.252258300781,7.82928419113159,389.800048828125,0.367066085338593,2.80631709098816,0.729610800743103,0.114004231989384,1.25321555137634,5.6178092956543,17.0281009674072,142048,98443,4,86174,652360.495706195,5554645.1974396,B5832AB00003900005,p3SSn,Slu,2.0,8.0,35.1,48.9,16.1
4013,8344,754.397094726563,8.60920810699463,352.489562988281,0.350886017084122,2.46405005455017,0.693828821182251,0.0534927733242512,0.457164168357849,7.12583923339844,13.0990257263184,142048,64956,4,85208,652365.783992508,5490131.3472509,B6432AB01501800004,p2BB-SS,Sl4,0.0,3.0,73.0,15.0,12.0
4014,8345,754.397094726563,8.60920810699463,352.489562988281,0.350886017084122,2.46405005455017,0.693828821182251,0.0534927733242512,0.457164168357849,7.12583923339844,13.0990257263184,142048,64956,4,85208,652365.783992508,5490131.3472509,B6432AB01501800005,p2BB-SS,Sl3,3.0,22.0,76.0,15.0,9.0
4019,6402,756.111389160156,8.60025310516357,355.943664550781,0.350974768400192,2.44470500946045,0.695841908454895,0.0759221911430359,0.524727284908295,6.91612052917481,12.4128618240356,142048,64956,4,85208,652379.973054796,5490151.92546271,B6432AB01500400004,pBB-SS,Sl2,2.0,24.0,77.0,16.0,6.1
4023,6406,756.111389160156,8.60025310516357,355.943664550781,0.350974768400192,2.44470500946045,0.695841908454895,0.0759221911430359,0.524727284908295,6.91612052917481,12.4128618240356,142048,64956,4,85208,652379.973054796,5490151.92546271,B6432AB01500400003,pBB-SS,Su2,0.0,2.0,82.0,15.0,3.0
4024,2601,871.089965820313,7.58326435089111,576.324890136719,0.319233328104019,2.49084901809692,0.695670187473297,0.0781689062714577,0.91198867559433,6.39609146118164,8.50787544250488,143840,159685,4,85208,652413.149676065,5431559.94114892,B6932AB00003000003,LLn,Ut4,2.0,25.0,7.0,74.5,18.5
4029,8508,756.009399414063,8.60296154022217,361.716247558594,0.346151649951935,2.42305517196655,0.697220206260681,0.0880317017436028,0.64158022403717,6.55232429504395,11.2009477615356,142048,64956,4,85208,652425.201933778,5490096.69272002,B6432AB01502000002,DDn,Lts,0.0,5.0,37.0,25.0,38.0
4035,6935,834.937316894531,8.07351493835449,362.116241455078,0.345934957265854,1.53970265388489,0.556500375270844,0.133305504918098,-2.57101774215698,6.11215305328369,32.8506698608398,143840,114554,2,86174,652471.367440107,5520003.44064609,B6132AB01500600001,s.vBBn,Ls4,0.0,34.0,53.0,25.0,22.0
4038,8517,759.5400390625,8.58234405517578,362.878326416016,0.35236194729805,2.40646767616272,0.697310090065002,0.0551602356135845,0.66031688451767,7.05486345291138,11.6054191589355,142048,64956,4,85208,652518.076269789,5490126.41151448,B6432AB01502100002,RZn,Lts,0.0,10.0,38.0,23.0,39.0
4042,6804,806.103698730469,7.93854331970215,484.822662353516,0.33704948425293,1.73832201957703,0.644886910915375,0.105616964399815,1.88573145866394,6.53064441680908,35.5592002868652,112112,64956,3,85208,652536.053654786,5445314.24484154,B6832AB01500400001,s2.vBBn,Sl4,0.0,30.0,57.0,28.0,15.0
4046,8200,739.285583496094,8.69999980926514,312.819976806641,0.321450918912888,2.61209487915039,0.713044583797455,0.0248046200722456,-0.554472088813782,8.36195945739746,4.30765199661255,112112,306066,4,85208,652582.097585946,5493665.18871282,B6432AB00005500002,p2BB-GG,Ss,0.0,8.0,92.0,5.2,2.4
4053,8527,749.264831542969,8.65984535217285,360.133331298828,0.335661292076111,2.44165229797363,0.702358901500702,0.0615146830677986,0.594263136386871,6.62880992889404,11.1963005065918,142048,64956,4,85208,652683.16459738,5489740.24569567,B6432AB01501900002,p2SSn,Sl3,0.0,3.0,73.0,17.0,10.0
4054,8528,749.264831542969,8.65984535217285,360.133331298828,0.335661292076111,2.44165229797363,0.702358901500702,0.0615146830677986,0.594263136386871,6.62880992889404,11.1963005065918,142048,64956,4,85208,652683.16459738,5489740.24569567,B6432AB01501900003,p2SSn,Sl3,3.0,16.0,63.0,27.0,10.0
4058,251,726.521850585938,8.80130577087402,334.437042236328,0.313832461833954,2.50649094581604,0.693958103656769,0.0622130706906319,-0.456093817949295,8.1269416809082,7.55855178833008,142048,64956,4,85208,652689.810488513,5489106.61184901,B6432AB00000600004,p3SSn,Ss,0.0,3.0,90.6,4.8,1.8
4059,252,726.521850585938,8.80130577087402,334.437042236328,0.313832461833954,2.50649094581604,0.693958103656769,0.0622130706906319,-0.456093817949295,8.1269416809082,7.55855178833008,142048,64956,4,85208,652689.810488513,5489106.61184901,B6432AB00000600005,p3SSn,Ss,3.0,25.0,88.0,4.2,1.5
4065,6629,774.917236328125,8.4954137802124,369.743743896484,0.350007742643356,2.23308181762695,0.653657376766205,0.0904710367321968,0.773670494556427,6.53030204772949,11.1035108566284,142048,64956,4,85208,652809.494642225,5490271.11282674,B6432AB01500500003,PPn,Ss,0.0,17.0,88.0,9.4,2.3
4066,2712,915.275146484375,7.62793922424316,487.351593017578,0.307754635810852,1.89808619022369,0.568016827106476,0.0113089941442013,2.4404308795929,8.22540855407715,18.2813129425049,143840,87132,4,86174,652986.160953442,5517016.12372105,B6232AB00005300001,vRRn,Tu2,0.0,22.0,6.6,37.6,55.8
4069,259,733.03515625,8.77850818634033,341.536163330078,0.339849472045898,2.59521055221558,0.710839867591858,0.0344518199563026,-0.354568600654602,7.70839214324951,9.05245876312256,142048,64956,4,85208,653015.512478324,5489219.65739168,B6432AB00000700003,SS-PP,Ss,0.0,6.0,90.0,3.8,2.9
4076,6197,896.795837402344,7.42610263824463,519.135375976563,0.307753950357437,1.92071461677551,0.631933867931366,0.070783793926239,1.18098199367523,6.11296796798706,14.4769906997681,143840,87132,4,86174,653052.773249827,5537832.1410815,B6032AB00000300004,BB-SS,Lu,0.0,4.0,22.0,62.0,17.0
4077,6206,896.795837402344,7.42610263824463,519.135375976563,0.307753950357437,1.92071461677551,0.631933867931366,0.070783793926239,1.18098199367523,6.11296796798706,14.4769906997681,143840,87132,4,86174,653052.773249827,5537832.1410815,B6032AB00000300005,BB-SS,Lu,4.0,12.0,22.0,61.0,17.0
4083,5289,754.784973144531,8.63303089141846,369.624603271484,0.3482765853405,2.47984719276428,0.7008917927742,0.0732541158795357,0.750907778739929,6.51131582260132,13.0826482772827,142048,64956,4,85208,653155.447726815,5489725.55125402,B6432AB00000500004,DDn,Tu2,1.5,65.0,13.1,31.1,55.1
4086,5292,770.108337402344,8.52710819244385,383.766357421875,0.374038010835648,2.09210681915283,0.651794373989105,0.0119015378877521,1.0324832201004,7.79817914962769,8.41253471374512,142048,98443,4,85208,653172.041914182,5490148.1593313,B6432AB00000100003,p2BBn,Su2,0.0,2.0,76.9,14.7,3.8
4090,5296,770.108337402344,8.52710819244385,383.766357421875,0.374038010835648,2.09210681915283,0.651794373989105,0.0119015378877521,1.0324832201004,7.79817914962769,8.41253471374512,142048,98443,4,85208,653172.041914182,5490148.1593313,B6432AB00000100009,p2BBn,Su2,2.0,20.0,80.9,16.6,2.5
4091,5297,770.108337402344,8.52710819244385,383.766357421875,0.374038010835648,2.09210681915283,0.651794373989105,0.0119015378877521,1.0324832201004,7.79817914962769,8.41253471374512,142048,98443,4,85208,653172.041914182,5490148.1593313,B6432AB00000100004,p2BBn,Sl2,2.0,40.0,71.8,17.4,6.1
4096,8139,740.486694335938,8.75838375091553,359.261474609375,0.362263292074204,2.32073569297791,0.649086892604828,0.0507189966738224,0.667683124542236,6.82406377792358,11.9103603363037,112112,64956,3,85208,653180.182253079,5486418.44879806,B6432AB00005400003,BB-DD,Tu3,3.5,8.0,15.0,51.0,34.0
4097,8232,740.486694335938,8.75838375091553,359.261474609375,0.362263292074204,2.32073569297791,0.649086892604828,0.0507189966738224,0.667683124542236,6.82406377792358,11.9103603363037,112112,64956,3,85208,653180.182253079,5486418.44879806,B6432AB00005400002,BB-DD,Tu3,0.0,3.5,13.0,50.0,37.0
4098,3553,775.323852539063,8.49338054656982,385.759246826172,0.36499160528183,1.8405202627182,0.595042705535889,0.035161230713129,1.0699235200882,7.52433967590332,6.61863660812378,142048,105051,3,85208,653232.252790552,5490308.97981074,B6432AB00000200002,BB-RZ,Lt3,0.0,15.0,26.7,31.9,37.2
4101,1284,827.578002929688,7.75607204437256,498.245208740234,0.375914961099625,2.38194012641907,0.694409191608429,0.0693503171205521,-0.990605175495148,5.76226902008057,27.5492973327637,112112,114554,4,85208,653341.319824478,5438701.03782792,B6932AB00002400002,BB-SS,Tu3,4.0,15.0,14.4,52.1,33.5
4107,1341,737.744262695313,8.60000038146973,337.148773193359,0.288452357053757,10.6044883728027,0.544208288192749,0.126959651708603,-0.749294817447662,7.47404861450195,10.0143165588379,112112,159685,1,85208,653711.455361134,5456626.84867364,B6732AB00004400001,p3BBn,Ss,3.0,10.0,95.2,1.3,3.5
4112,7065,937.551025390625,7.51770687103272,503.921173095703,0.32606053352356,1.48427557945251,0.542421162128449,0.0443314760923386,2.13045167922974,6.47439336776733,17.852575302124,143840,111329,1,86174,653940.356381183,5527973.34098159,B6132AB01500700001,vBBn,Tu3,0.0,27.0,15.0,55.0,30.0
4113,3664,878.893127441406,7.27030801773071,513.949951171875,0.327083587646484,1.84573662281036,0.63782399892807,0.0573054552078247,1.1578813791275,6.5517954826355,12.7920160293579,143840,87132,3,86174,653941.511361546,5543861.69176057,B5932AB00001500003,BB\CF,Lu,0.0,8.0,14.0,57.6,28.4
4119,6137,710.498657226563,8.56599521636963,357.981842041016,0.331415265798569,2.25912022590637,0.692650437355042,0.0086048441007733,0.319373846054077,8.57761573791504,3.34116291999817,112112,64956,4,85208,654097.875037534,5469797.46296012,B6632AB00001600002,p4BBn,Ss,0.0,7.0,90.0,7.1,2.9
4123,6159,731.73193359375,8.58106422424316,363.335662841797,0.347856640815735,1.71384680271149,0.614065587520599,0.0687358900904656,0.664222121238709,7.23726987838745,11.2367420196533,112112,64956,4,85208,654121.155373769,5461732.30564485,B6732AB00005100002,BB-GG,Sl2,0.0,3.0,67.0,25.0,7.9
4126,6248,731.73193359375,8.58106422424316,363.335662841797,0.347856640815735,1.71384680271149,0.614065587520599,0.0687358900904656,0.664222121238709,7.23726987838745,11.2367420196533,112112,64956,4,85208,654121.155373769,5461732.30564485,B6732AB00005100003,BB-GG,Sl3,3.0,27.0,70.0,22.0,8.0
4127,177,757.820495605469,8.17078018188477,457.945159912109,0.326806008815765,2.45964598655701,0.709312736988068,0.217411860823631,1.21551084518433,4.47434663772583,25.1176223754883,112112,64956,4,85208,654272.388318873,5445762.28458773,B6832AB00000200002,PPn,Ss,0.0,4.0,84.5,9.0,3.2
4128,178,757.820495605469,8.17078018188477,457.945159912109,0.326806008815765,2.45964598655701,0.709312736988068,0.217411860823631,1.21551084518433,4.47434663772583,25.1176223754883,112112,64956,4,85208,654272.388318873,5445762.28458773,B6832AB00000200003,PPn,Ss,4.0,25.0,90.6,9.4,1.6
4133,2606,815.222351074219,7.69633388519287,524.590515136719,0.475475430488586,1.98324358463287,0.648804843425751,0.0525889396667481,-0.933493375778198,7.73431491851807,15.3131341934204,143840,114554,7,85208,654308.647205486,5435497.31336715,B6932AB00003200001,RRn,Uls,0.0,30.0,31.9,57.9,10.2
4136,140,731.598937988281,8.5764045715332,350.328704833984,0.368935018777847,1.61526072025299,0.59892463684082,0.0248429942876101,-0.273423254489899,8.17038154602051,8.29870986938477,112112,64956,2,85208,654325.229142663,5461834.46933935,B6732AB00000200001,GGn,Su2,0.0,15.0,81.1,10.1,4.5
